2359	1611340	190	ASIN	B00CZT1GRA	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8392238	191	EAN13	4006508179411	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1608319	122	ASIN	B0742CZTX7	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1627690	122	ASIN	B0742CZTX7	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8395570	123	EAN13	4251327461944	31	IT	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	80933	123	ASIN	B07143Z9D6	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1621056	124	ASIN	B00OZLNQA6	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1620969	126	ASIN	B0056C8WAM	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1616241	127	ASIN	B0056C8VF8	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1616242	128	ASIN	B0056C8UYK	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8394617	129	EAN13	4251901983367	31	IT	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1613569	129	ASIN	B01LZBTCHN	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1629845	129	ASIN	B01LZBTCHN	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	6605146	131	EAN13	3616360115925	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	6623565	131	ASIN	B0CG43RLTQ	4	Belgium	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	80031	132	ASIN	B074C55Z4Z	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8392344	134	EAN13	4210201269526	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1620970	134	ASIN	B0056C8V6W	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	80919	135	ASIN	B0742D65MX	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8392979	136	EAN13	5011423925806	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1617159	136	ASIN	B0749T2LT1	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1608321	137	ASIN	B0742FYZGV	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1627704	138	ASIN	B00J7KNLGE	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	6605631	139	EAN13	3616360195897	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	80115	141	ASIN	B074C6GP5W	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8394619	143	EAN13	4251327439011	31	IT	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1619148	143	ASIN	B00VBIPXCA	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1629847	144	ASIN	B01LZBYAXB	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	7006832	144	SKU	WI1011	2	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1616324	145	ASIN	B074C3BR4V	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1626755	145	ASIN	B074C3BR4V	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	6605178	146	EAN13	3616360118650	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	6641397	146	ASIN	B0CVVF5LRS	4	Belgium	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	6605179	147	EAN13	3616360118674	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1612113	147	ASIN	B074C7XXHJ	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8394534	148	EAN13	4251327486664	31	IT	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	78193	148	ASIN	B074FX1RR8	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1610928	148	ASIN	B074FX1RR8	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	82272	149	ASIN	B00P96R9FE	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	6605229	150	EAN13	3616360124422	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1625900	151	ASIN	B0742D9M44	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8393513	152	EAN13	8004399921405	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	77907	152	ASIN	B00LXT3HXY	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
