2359	838923	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838790	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838789	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838572	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838556	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838555	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838521	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838505	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838487	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838437	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838436	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838405	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833709	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833675	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833642	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833542	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833541	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833524	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833508	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833507	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833509	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833456	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833423	27	114	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833405	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833342	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833340	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833221	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833155	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833156	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833157	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833141	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833121	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833040	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832990	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832974	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832922	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832921	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832874	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832873	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832806	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832737	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832904	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832905	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832906	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832907	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832437	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832422	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832272	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832239	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832237	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832202	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832118	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832070	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832036	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	831919	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843648	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843605	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843598	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843512	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843507	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843498	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843489	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843439	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843423	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843364	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843362	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843339	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843296	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843262	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843237	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843189	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843187	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843171	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
